tf.Tensor(0.06811497, shape=(), dtype=float32)	tf.Tensor(-0.015307095, shape=(), dtype=float32)	tf.Tensor(-0.028040238, shape=(), dtype=float32)	tf.Tensor(-0.01823373, shape=(), dtype=float32)	tf.Tensor(0.0426196, shape=(), dtype=float32)	tf.Tensor(-0.028912444, shape=(), dtype=float32)	tf.Tensor(-0.051537972, shape=(), dtype=float32)	tf.Tensor(-0.016906299, shape=(), dtype=float32)	tf.Tensor(-0.042090744, shape=(), dtype=float32)	tf.Tensor(0.04486731, shape=(), dtype=float32)	tf.Tensor(0.0171885, shape=(), dtype=float32)	tf.Tensor(-0.008418215, shape=(), dtype=float32)	tf.Tensor(-0.03523298, shape=(), dtype=float32)	tf.Tensor(-0.06076886, shape=(), dtype=float32)	tf.Tensor(0.024250392, shape=(), dtype=float32)	tf.Tensor(-0.070138715, shape=(), dtype=float32)	tf.Tensor(-0.042576715, shape=(), dtype=float32)	tf.Tensor(0.065156974, shape=(), dtype=float32)	tf.Tensor(-0.028201712, shape=(), dtype=float32)	tf.Tensor(0.004401058, shape=(), dtype=float32)	tf.Tensor(-0.04938362, shape=(), dtype=float32)	tf.Tensor(-0.068664685, shape=(), dtype=float32)	tf.Tensor(0.024971444, shape=(), dtype=float32)	tf.Tensor(0.054477252, shape=(), dtype=float32)	tf.Tensor(0.012825951, shape=(), dtype=float32)	tf.Tensor(0.013358129, shape=(), dtype=float32)	tf.Tensor(0.054975696, shape=(), dtype=float32)	tf.Tensor(-0.05059322, shape=(), dtype=float32)	tf.Tensor(-0.015103056, shape=(), dtype=float32)	tf.Tensor(-0.013512357, shape=(), dtype=float32)	tf.Tensor(-0.049244344, shape=(), dtype=float32)	tf.Tensor(-0.020028329, shape=(), dtype=float32)	tf.Tensor(0.04998183, shape=(), dtype=float32)	tf.Tensor(-0.033081103, shape=(), dtype=float32)	tf.Tensor(0.02127428, shape=(), dtype=float32)	tf.Tensor(0.0069200955, shape=(), dtype=float32)	tf.Tensor(-0.038990688, shape=(), dtype=float32)	tf.Tensor(-0.02949758, shape=(), dtype=float32)	tf.Tensor(0.021957157, shape=(), dtype=float32)	tf.Tensor(-0.021912245, shape=(), dtype=float32)	tf.Tensor(0.0006346174, shape=(), dtype=float32)	tf.Tensor(0.032236554, shape=(), dtype=float32)	tf.Tensor(-0.011728023, shape=(), dtype=float32)	tf.Tensor(0.011568942, shape=(), dtype=float32)	tf.Tensor(0.05115806, shape=(), dtype=float32)	tf.Tensor(0.040929403, shape=(), dtype=float32)	tf.Tensor(0.017165853, shape=(), dtype=float32)	tf.Tensor(-0.061632138, shape=(), dtype=float32)	tf.Tensor(0.0164868, shape=(), dtype=float32)	tf.Tensor(0.035505634, shape=(), dtype=float32)	tf.Tensor(-0.03132979, shape=(), dtype=float32)	tf.Tensor(0.0050063482, shape=(), dtype=float32)	tf.Tensor(-0.033716757, shape=(), dtype=float32)	tf.Tensor(0.051746618, shape=(), dtype=float32)	tf.Tensor(0.014984578, shape=(), dtype=float32)	tf.Tensor(-0.053451803, shape=(), dtype=float32)	tf.Tensor(-0.05873638, shape=(), dtype=float32)	tf.Tensor(-0.0031744211, shape=(), dtype=float32)	tf.Tensor(0.014396421, shape=(), dtype=float32)	tf.Tensor(0.013780889, shape=(), dtype=float32)	tf.Tensor(0.07128567, shape=(), dtype=float32)	tf.Tensor(0.023735901, shape=(), dtype=float32)	tf.Tensor(0.025022034, shape=(), dtype=float32)	tf.Tensor(-0.07308552, shape=(), dtype=float32)
tf.Tensor(-0.025267877, shape=(), dtype=float32)	tf.Tensor(0.06270103, shape=(), dtype=float32)	tf.Tensor(-0.053377613, shape=(), dtype=float32)	tf.Tensor(-0.048049845, shape=(), dtype=float32)	tf.Tensor(-0.019826334, shape=(), dtype=float32)	tf.Tensor(-0.034861196, shape=(), dtype=float32)	tf.Tensor(-0.022262095, shape=(), dtype=float32)	tf.Tensor(0.0010805452, shape=(), dtype=float32)	tf.Tensor(-0.03809072, shape=(), dtype=float32)	tf.Tensor(0.0009686194, shape=(), dtype=float32)	tf.Tensor(-0.034161128, shape=(), dtype=float32)	tf.Tensor(0.0139237065, shape=(), dtype=float32)	tf.Tensor(-0.036650896, shape=(), dtype=float32)	tf.Tensor(0.042164788, shape=(), dtype=float32)	tf.Tensor(-0.03096751, shape=(), dtype=float32)	tf.Tensor(-0.0146778785, shape=(), dtype=float32)	tf.Tensor(-0.04361764, shape=(), dtype=float32)	tf.Tensor(-0.054449536, shape=(), dtype=float32)	tf.Tensor(-0.012901321, shape=(), dtype=float32)	tf.Tensor(0.04751223, shape=(), dtype=float32)	tf.Tensor(0.048723824, shape=(), dtype=float32)	tf.Tensor(0.053189088, shape=(), dtype=float32)	tf.Tensor(-0.04524453, shape=(), dtype=float32)	tf.Tensor(0.050225206, shape=(), dtype=float32)	tf.Tensor(0.005758897, shape=(), dtype=float32)	tf.Tensor(-0.03999611, shape=(), dtype=float32)	tf.Tensor(0.04475642, shape=(), dtype=float32)	tf.Tensor(-0.021176446, shape=(), dtype=float32)	tf.Tensor(0.0398858, shape=(), dtype=float32)	tf.Tensor(0.0028623159, shape=(), dtype=float32)	tf.Tensor(-0.029977899, shape=(), dtype=float32)	tf.Tensor(0.017592398, shape=(), dtype=float32)	tf.Tensor(-0.026132265, shape=(), dtype=float32)	tf.Tensor(0.028550137, shape=(), dtype=float32)	tf.Tensor(-0.0030672257, shape=(), dtype=float32)	tf.Tensor(-0.0047087776, shape=(), dtype=float32)	tf.Tensor(0.03417049, shape=(), dtype=float32)	tf.Tensor(0.05113599, shape=(), dtype=float32)	tf.Tensor(0.025072621, shape=(), dtype=float32)	tf.Tensor(-0.021066744, shape=(), dtype=float32)	tf.Tensor(0.043715708, shape=(), dtype=float32)	tf.Tensor(-0.06118795, shape=(), dtype=float32)	tf.Tensor(-0.015683256, shape=(), dtype=float32)	tf.Tensor(-0.058134448, shape=(), dtype=float32)	tf.Tensor(-0.032573737, shape=(), dtype=float32)	tf.Tensor(0.0027810314, shape=(), dtype=float32)	tf.Tensor(-0.011833354, shape=(), dtype=float32)	tf.Tensor(0.0005612123, shape=(), dtype=float32)	tf.Tensor(0.0074830344, shape=(), dtype=float32)	tf.Tensor(0.027345499, shape=(), dtype=float32)	tf.Tensor(0.024119323, shape=(), dtype=float32)	tf.Tensor(0.0073, shape=(), dtype=float32)	tf.Tensor(0.042105388, shape=(), dtype=float32)	tf.Tensor(0.04410115, shape=(), dtype=float32)	tf.Tensor(0.0511902, shape=(), dtype=float32)	tf.Tensor(0.005328221, shape=(), dtype=float32)	tf.Tensor(0.043101218, shape=(), dtype=float32)	tf.Tensor(-0.041986402, shape=(), dtype=float32)	tf.Tensor(0.047321305, shape=(), dtype=float32)	tf.Tensor(-0.021420877, shape=(), dtype=float32)	tf.Tensor(0.044977926, shape=(), dtype=float32)	tf.Tensor(-0.0079793455, shape=(), dtype=float32)	tf.Tensor(-0.041654076, shape=(), dtype=float32)	tf.Tensor(0.0013909357, shape=(), dtype=float32)
tf.Tensor(-0.0014465328, shape=(), dtype=float32)	tf.Tensor(-0.047035262, shape=(), dtype=float32)	tf.Tensor(0.027535241, shape=(), dtype=float32)	tf.Tensor(0.04330518, shape=(), dtype=float32)	tf.Tensor(-0.055407804, shape=(), dtype=float32)	tf.Tensor(0.0062724203, shape=(), dtype=float32)	tf.Tensor(-0.018315174, shape=(), dtype=float32)	tf.Tensor(0.005849009, shape=(), dtype=float32)	tf.Tensor(-0.057223573, shape=(), dtype=float32)	tf.Tensor(-0.049802266, shape=(), dtype=float32)	tf.Tensor(0.022432372, shape=(), dtype=float32)	tf.Tensor(-0.038697805, shape=(), dtype=float32)	tf.Tensor(0.020437207, shape=(), dtype=float32)	tf.Tensor(0.050323658, shape=(), dtype=float32)	tf.Tensor(-0.027523428, shape=(), dtype=float32)	tf.Tensor(0.0034356096, shape=(), dtype=float32)	tf.Tensor(0.029339397, shape=(), dtype=float32)	tf.Tensor(-0.022881867, shape=(), dtype=float32)	tf.Tensor(0.045859937, shape=(), dtype=float32)	tf.Tensor(0.013678141, shape=(), dtype=float32)	tf.Tensor(0.02971607, shape=(), dtype=float32)	tf.Tensor(0.0008645164, shape=(), dtype=float32)	tf.Tensor(-0.029419374, shape=(), dtype=float32)	tf.Tensor(-0.04496354, shape=(), dtype=float32)	tf.Tensor(0.007246984, shape=(), dtype=float32)	tf.Tensor(-0.036142565, shape=(), dtype=float32)	tf.Tensor(-0.041187275, shape=(), dtype=float32)	tf.Tensor(-0.0017606615, shape=(), dtype=float32)	tf.Tensor(-0.037350718, shape=(), dtype=float32)	tf.Tensor(-0.02978069, shape=(), dtype=float32)	tf.Tensor(-0.036675923, shape=(), dtype=float32)	tf.Tensor(0.03166517, shape=(), dtype=float32)	tf.Tensor(0.013923822, shape=(), dtype=float32)	tf.Tensor(0.037065037, shape=(), dtype=float32)	tf.Tensor(0.03069875, shape=(), dtype=float32)	tf.Tensor(-0.0102709625, shape=(), dtype=float32)	tf.Tensor(-0.02372344, shape=(), dtype=float32)	tf.Tensor(-0.008345288, shape=(), dtype=float32)	tf.Tensor(-0.024907948, shape=(), dtype=float32)	tf.Tensor(0.018729221, shape=(), dtype=float32)	tf.Tensor(0.0038685272, shape=(), dtype=float32)	tf.Tensor(-0.0016115162, shape=(), dtype=float32)	tf.Tensor(0.019994885, shape=(), dtype=float32)	tf.Tensor(-0.023253303, shape=(), dtype=float32)	tf.Tensor(-0.06385876, shape=(), dtype=float32)	tf.Tensor(-0.028685704, shape=(), dtype=float32)	tf.Tensor(-0.03389578, shape=(), dtype=float32)	tf.Tensor(-0.02756085, shape=(), dtype=float32)	tf.Tensor(0.011067588, shape=(), dtype=float32)	tf.Tensor(-0.067230195, shape=(), dtype=float32)	tf.Tensor(0.035626, shape=(), dtype=float32)	tf.Tensor(0.025666231, shape=(), dtype=float32)	tf.Tensor(0.008294145, shape=(), dtype=float32)	tf.Tensor(0.02580943, shape=(), dtype=float32)	tf.Tensor(-0.03909976, shape=(), dtype=float32)	tf.Tensor(0.043362193, shape=(), dtype=float32)	tf.Tensor(-0.01578256, shape=(), dtype=float32)	tf.Tensor(0.026061006, shape=(), dtype=float32)	tf.Tensor(-0.051441956, shape=(), dtype=float32)	tf.Tensor(-0.018608974, shape=(), dtype=float32)	tf.Tensor(0.036722485, shape=(), dtype=float32)	tf.Tensor(0.037693016, shape=(), dtype=float32)	tf.Tensor(0.019198751, shape=(), dtype=float32)	tf.Tensor(-0.026198363, shape=(), dtype=float32)
tf.Tensor(-0.04095896, shape=(), dtype=float32)	tf.Tensor(-0.038554616, shape=(), dtype=float32)	tf.Tensor(-0.004587009, shape=(), dtype=float32)	tf.Tensor(0.007909981, shape=(), dtype=float32)	tf.Tensor(0.019732231, shape=(), dtype=float32)	tf.Tensor(0.033082254, shape=(), dtype=float32)	tf.Tensor(-0.04072753, shape=(), dtype=float32)	tf.Tensor(-0.01697744, shape=(), dtype=float32)	tf.Tensor(0.018483661, shape=(), dtype=float32)	tf.Tensor(-0.013723263, shape=(), dtype=float32)	tf.Tensor(0.0034873334, shape=(), dtype=float32)	tf.Tensor(-0.011489257, shape=(), dtype=float32)	tf.Tensor(-0.019561173, shape=(), dtype=float32)	tf.Tensor(-0.029033674, shape=(), dtype=float32)	tf.Tensor(0.009692231, shape=(), dtype=float32)	tf.Tensor(-0.0013697832, shape=(), dtype=float32)	tf.Tensor(-0.03763505, shape=(), dtype=float32)	tf.Tensor(0.0501445, shape=(), dtype=float32)	tf.Tensor(-0.03145858, shape=(), dtype=float32)	tf.Tensor(0.022783278, shape=(), dtype=float32)	tf.Tensor(-0.026129894, shape=(), dtype=float32)	tf.Tensor(0.029981108, shape=(), dtype=float32)	tf.Tensor(0.03214059, shape=(), dtype=float32)	tf.Tensor(0.05032678, shape=(), dtype=float32)	tf.Tensor(-0.018148532, shape=(), dtype=float32)	tf.Tensor(0.021945814, shape=(), dtype=float32)	tf.Tensor(-0.00041618454, shape=(), dtype=float32)	tf.Tensor(0.03667597, shape=(), dtype=float32)	tf.Tensor(-0.037899625, shape=(), dtype=float32)	tf.Tensor(0.049307834, shape=(), dtype=float32)	tf.Tensor(0.027430912, shape=(), dtype=float32)	tf.Tensor(0.0036291128, shape=(), dtype=float32)	tf.Tensor(0.018955033, shape=(), dtype=float32)	tf.Tensor(-0.038999405, shape=(), dtype=float32)	tf.Tensor(0.0328118, shape=(), dtype=float32)	tf.Tensor(0.039844256, shape=(), dtype=float32)	tf.Tensor(0.00040723357, shape=(), dtype=float32)	tf.Tensor(-0.022716027, shape=(), dtype=float32)	tf.Tensor(-0.015318102, shape=(), dtype=float32)	tf.Tensor(-0.02983666, shape=(), dtype=float32)	tf.Tensor(0.005215011, shape=(), dtype=float32)	tf.Tensor(0.038605195, shape=(), dtype=float32)	tf.Tensor(-0.018623594, shape=(), dtype=float32)	tf.Tensor(-0.015903637, shape=(), dtype=float32)	tf.Tensor(-0.047018766, shape=(), dtype=float32)	tf.Tensor(0.04571367, shape=(), dtype=float32)	tf.Tensor(-0.047892, shape=(), dtype=float32)	tf.Tensor(-0.01797322, shape=(), dtype=float32)	tf.Tensor(0.041985497, shape=(), dtype=float32)	tf.Tensor(0.007639165, shape=(), dtype=float32)	tf.Tensor(0.029761419, shape=(), dtype=float32)	tf.Tensor(-0.0007399049, shape=(), dtype=float32)	tf.Tensor(-0.013028127, shape=(), dtype=float32)	tf.Tensor(-0.017553588, shape=(), dtype=float32)	tf.Tensor(-0.03843, shape=(), dtype=float32)	tf.Tensor(-0.03467519, shape=(), dtype=float32)	tf.Tensor(0.042701647, shape=(), dtype=float32)	tf.Tensor(0.008147736, shape=(), dtype=float32)	tf.Tensor(-0.006441126, shape=(), dtype=float32)	tf.Tensor(0.03924957, shape=(), dtype=float32)	tf.Tensor(0.011080487, shape=(), dtype=float32)	tf.Tensor(-0.01764575, shape=(), dtype=float32)	tf.Tensor(-0.03678709, shape=(), dtype=float32)	tf.Tensor(0.0075786724, shape=(), dtype=float32)
tf.Tensor(-0.033773366, shape=(), dtype=float32)	tf.Tensor(-0.008690341, shape=(), dtype=float32)	tf.Tensor(0.0349507, shape=(), dtype=float32)	tf.Tensor(-0.027643885, shape=(), dtype=float32)	tf.Tensor(0.049416065, shape=(), dtype=float32)	tf.Tensor(-0.051589873, shape=(), dtype=float32)	tf.Tensor(0.056262095, shape=(), dtype=float32)	tf.Tensor(0.014208746, shape=(), dtype=float32)	tf.Tensor(-0.046992235, shape=(), dtype=float32)	tf.Tensor(-0.03298775, shape=(), dtype=float32)	tf.Tensor(0.015590246, shape=(), dtype=float32)	tf.Tensor(0.036573913, shape=(), dtype=float32)	tf.Tensor(-0.049785018, shape=(), dtype=float32)	tf.Tensor(-0.026834, shape=(), dtype=float32)	tf.Tensor(-0.008493833, shape=(), dtype=float32)	tf.Tensor(0.005898268, shape=(), dtype=float32)	tf.Tensor(0.015028023, shape=(), dtype=float32)	tf.Tensor(-0.047549035, shape=(), dtype=float32)	tf.Tensor(0.00060587213, shape=(), dtype=float32)	tf.Tensor(0.018099496, shape=(), dtype=float32)	tf.Tensor(-0.0019189036, shape=(), dtype=float32)	tf.Tensor(-0.0022267425, shape=(), dtype=float32)	tf.Tensor(0.008167223, shape=(), dtype=float32)	tf.Tensor(-0.012657398, shape=(), dtype=float32)	tf.Tensor(-0.033347867, shape=(), dtype=float32)	tf.Tensor(0.047288924, shape=(), dtype=float32)	tf.Tensor(0.04652309, shape=(), dtype=float32)	tf.Tensor(0.015404326, shape=(), dtype=float32)	tf.Tensor(-0.015860524, shape=(), dtype=float32)	tf.Tensor(-0.038332645, shape=(), dtype=float32)	tf.Tensor(-0.03378598, shape=(), dtype=float32)	tf.Tensor(-0.03663155, shape=(), dtype=float32)	tf.Tensor(-0.008062438, shape=(), dtype=float32)	tf.Tensor(-0.007421395, shape=(), dtype=float32)	tf.Tensor(-0.04038221, shape=(), dtype=float32)	tf.Tensor(0.0138231, shape=(), dtype=float32)	tf.Tensor(0.017039668, shape=(), dtype=float32)	tf.Tensor(-0.019770833, shape=(), dtype=float32)	tf.Tensor(-0.039584786, shape=(), dtype=float32)	tf.Tensor(0.027923577, shape=(), dtype=float32)	tf.Tensor(-0.010091933, shape=(), dtype=float32)	tf.Tensor(-0.03417376, shape=(), dtype=float32)	tf.Tensor(0.008220448, shape=(), dtype=float32)	tf.Tensor(-0.056416683, shape=(), dtype=float32)	tf.Tensor(-0.013041486, shape=(), dtype=float32)	tf.Tensor(0.04197656, shape=(), dtype=float32)	tf.Tensor(0.048328772, shape=(), dtype=float32)	tf.Tensor(-0.05094547, shape=(), dtype=float32)	tf.Tensor(0.02762998, shape=(), dtype=float32)	tf.Tensor(0.018810151, shape=(), dtype=float32)	tf.Tensor(0.00044706534, shape=(), dtype=float32)	tf.Tensor(-0.0072478633, shape=(), dtype=float32)	tf.Tensor(0.02216872, shape=(), dtype=float32)	tf.Tensor(-0.02522278, shape=(), dtype=float32)	tf.Tensor(-0.036861647, shape=(), dtype=float32)	tf.Tensor(0.018002117, shape=(), dtype=float32)	tf.Tensor(-0.05149783, shape=(), dtype=float32)	tf.Tensor(-0.013330622, shape=(), dtype=float32)	tf.Tensor(0.027572228, shape=(), dtype=float32)	tf.Tensor(0.043309476, shape=(), dtype=float32)	tf.Tensor(0.036131527, shape=(), dtype=float32)	tf.Tensor(-0.0452522, shape=(), dtype=float32)	tf.Tensor(-0.024086881, shape=(), dtype=float32)	tf.Tensor(0.008761654, shape=(), dtype=float32)
tf.Tensor(0.033904027, shape=(), dtype=float32)	tf.Tensor(0.055815995, shape=(), dtype=float32)	tf.Tensor(-0.042206753, shape=(), dtype=float32)	tf.Tensor(0.013642347, shape=(), dtype=float32)	tf.Tensor(0.0024945177, shape=(), dtype=float32)	tf.Tensor(-0.053371686, shape=(), dtype=float32)	tf.Tensor(0.0055875275, shape=(), dtype=float32)	tf.Tensor(-0.03785887, shape=(), dtype=float32)	tf.Tensor(0.011964127, shape=(), dtype=float32)	tf.Tensor(-0.022175333, shape=(), dtype=float32)	tf.Tensor(0.040735763, shape=(), dtype=float32)	tf.Tensor(-0.047446344, shape=(), dtype=float32)	tf.Tensor(0.016763091, shape=(), dtype=float32)	tf.Tensor(0.039843302, shape=(), dtype=float32)	tf.Tensor(0.01710113, shape=(), dtype=float32)	tf.Tensor(-0.03302787, shape=(), dtype=float32)	tf.Tensor(0.048893966, shape=(), dtype=float32)	tf.Tensor(-0.03462201, shape=(), dtype=float32)	tf.Tensor(-0.05245704, shape=(), dtype=float32)	tf.Tensor(-0.050411437, shape=(), dtype=float32)	tf.Tensor(0.028340448, shape=(), dtype=float32)	tf.Tensor(0.023717633, shape=(), dtype=float32)	tf.Tensor(-0.031409267, shape=(), dtype=float32)	tf.Tensor(0.043102123, shape=(), dtype=float32)	tf.Tensor(-0.0016425033, shape=(), dtype=float32)	tf.Tensor(0.035403565, shape=(), dtype=float32)	tf.Tensor(-0.02779121, shape=(), dtype=float32)	tf.Tensor(0.010478657, shape=(), dtype=float32)	tf.Tensor(0.0019582731, shape=(), dtype=float32)	tf.Tensor(0.062150046, shape=(), dtype=float32)	tf.Tensor(-0.029016286, shape=(), dtype=float32)	tf.Tensor(0.059585646, shape=(), dtype=float32)	tf.Tensor(-0.053049926, shape=(), dtype=float32)	tf.Tensor(-0.037600327, shape=(), dtype=float32)	tf.Tensor(-0.021988329, shape=(), dtype=float32)	tf.Tensor(0.024172429, shape=(), dtype=float32)	tf.Tensor(-0.031614535, shape=(), dtype=float32)	tf.Tensor(0.043446466, shape=(), dtype=float32)	tf.Tensor(-0.024288343, shape=(), dtype=float32)	tf.Tensor(-0.025700266, shape=(), dtype=float32)	tf.Tensor(0.023680532, shape=(), dtype=float32)	tf.Tensor(0.007060295, shape=(), dtype=float32)	tf.Tensor(-0.049755517, shape=(), dtype=float32)	tf.Tensor(0.03955814, shape=(), dtype=float32)	tf.Tensor(0.012522507, shape=(), dtype=float32)	tf.Tensor(-0.036450136, shape=(), dtype=float32)	tf.Tensor(0.02535154, shape=(), dtype=float32)	tf.Tensor(0.04076391, shape=(), dtype=float32)	tf.Tensor(-0.04641786, shape=(), dtype=float32)	tf.Tensor(0.0028321275, shape=(), dtype=float32)	tf.Tensor(-0.050834667, shape=(), dtype=float32)	tf.Tensor(-0.009241744, shape=(), dtype=float32)	tf.Tensor(-0.027242543, shape=(), dtype=float32)	tf.Tensor(-0.038896024, shape=(), dtype=float32)	tf.Tensor(-0.044517335, shape=(), dtype=float32)	tf.Tensor(0.015992286, shape=(), dtype=float32)	tf.Tensor(0.047400046, shape=(), dtype=float32)	tf.Tensor(-0.041719202, shape=(), dtype=float32)	tf.Tensor(-0.052807488, shape=(), dtype=float32)	tf.Tensor(-0.021456344, shape=(), dtype=float32)	tf.Tensor(-0.0060202586, shape=(), dtype=float32)	tf.Tensor(-0.003895401, shape=(), dtype=float32)	tf.Tensor(-0.0428598, shape=(), dtype=float32)	tf.Tensor(0.023129722, shape=(), dtype=float32)
tf.Tensor(-0.004771757, shape=(), dtype=float32)	tf.Tensor(-0.018249225, shape=(), dtype=float32)	tf.Tensor(-0.044710405, shape=(), dtype=float32)	tf.Tensor(-0.03496829, shape=(), dtype=float32)	tf.Tensor(-0.05295054, shape=(), dtype=float32)	tf.Tensor(-0.026576402, shape=(), dtype=float32)	tf.Tensor(-0.043879874, shape=(), dtype=float32)	tf.Tensor(0.022954784, shape=(), dtype=float32)	tf.Tensor(0.02266188, shape=(), dtype=float32)	tf.Tensor(-0.01276208, shape=(), dtype=float32)	tf.Tensor(0.011151171, shape=(), dtype=float32)	tf.Tensor(-0.039803676, shape=(), dtype=float32)	tf.Tensor(0.009826288, shape=(), dtype=float32)	tf.Tensor(-0.008870946, shape=(), dtype=float32)	tf.Tensor(0.016397566, shape=(), dtype=float32)	tf.Tensor(0.027380465, shape=(), dtype=float32)	tf.Tensor(-0.01774637, shape=(), dtype=float32)	tf.Tensor(-0.058433034, shape=(), dtype=float32)	tf.Tensor(-0.04037694, shape=(), dtype=float32)	tf.Tensor(0.038254764, shape=(), dtype=float32)	tf.Tensor(0.015867483, shape=(), dtype=float32)	tf.Tensor(0.015928896, shape=(), dtype=float32)	tf.Tensor(-0.049480572, shape=(), dtype=float32)	tf.Tensor(0.01805125, shape=(), dtype=float32)	tf.Tensor(0.027227644, shape=(), dtype=float32)	tf.Tensor(0.032096926, shape=(), dtype=float32)	tf.Tensor(-0.01635023, shape=(), dtype=float32)	tf.Tensor(0.03497968, shape=(), dtype=float32)	tf.Tensor(0.023674434, shape=(), dtype=float32)	tf.Tensor(0.015582566, shape=(), dtype=float32)	tf.Tensor(-0.028489819, shape=(), dtype=float32)	tf.Tensor(-0.01434997, shape=(), dtype=float32)	tf.Tensor(0.041259754, shape=(), dtype=float32)	tf.Tensor(-0.014911198, shape=(), dtype=float32)	tf.Tensor(0.02286162, shape=(), dtype=float32)	tf.Tensor(0.027287165, shape=(), dtype=float32)	tf.Tensor(-0.03156032, shape=(), dtype=float32)	tf.Tensor(-0.055642184, shape=(), dtype=float32)	tf.Tensor(-0.0066229366, shape=(), dtype=float32)	tf.Tensor(-0.030255487, shape=(), dtype=float32)	tf.Tensor(0.049128547, shape=(), dtype=float32)	tf.Tensor(0.015666638, shape=(), dtype=float32)	tf.Tensor(0.041321173, shape=(), dtype=float32)	tf.Tensor(0.027406009, shape=(), dtype=float32)	tf.Tensor(-0.023149054, shape=(), dtype=float32)	tf.Tensor(0.0054105595, shape=(), dtype=float32)	tf.Tensor(0.052634027, shape=(), dtype=float32)	tf.Tensor(0.013678948, shape=(), dtype=float32)	tf.Tensor(-0.028943283, shape=(), dtype=float32)	tf.Tensor(-0.037072662, shape=(), dtype=float32)	tf.Tensor(-0.04521911, shape=(), dtype=float32)	tf.Tensor(-0.01699924, shape=(), dtype=float32)	tf.Tensor(0.018509198, shape=(), dtype=float32)	tf.Tensor(0.027466187, shape=(), dtype=float32)	tf.Tensor(-0.022881208, shape=(), dtype=float32)	tf.Tensor(0.015398092, shape=(), dtype=float32)	tf.Tensor(0.056124, shape=(), dtype=float32)	tf.Tensor(0.02716343, shape=(), dtype=float32)	tf.Tensor(0.022643445, shape=(), dtype=float32)	tf.Tensor(0.0016479177, shape=(), dtype=float32)	tf.Tensor(-0.04028618, shape=(), dtype=float32)	tf.Tensor(-0.028292585, shape=(), dtype=float32)	tf.Tensor(0.024623064, shape=(), dtype=float32)	tf.Tensor(0.009582646, shape=(), dtype=float32)
